YEAR,MONTH,DAY,TMAX,TMIN,TAVG,HAVG,VDEF,HDEG,CDEG,WCMN,WSPD,ATOT,RAIN,SAVG,BAVG,TR05,TR25,TR60
2012,4,22,68.76,39.66,55.02,66.68,5.96,10.79,0,36.14,11.15,19.69,0,59.75,62.61,2.1702,1.7304,1.4883
2012,4,23,71.04,34.31,54.28,67.78,6.4,12.33,0,29.63,6.33,29.01,0,58.92,63.7,2.2395,1.7755,1.4923
2012,4,24,84.6,46.15,68.59,57.73,12.3,0,0.37,42.69,14.09,28.4,0,61.36,67.89,2.2906,1.8377,1.5057
2012,4,25,87.87,62.91,75.11,63.48,12.11,0,10.39,-996,11.76,27.46,0,65.26,73.83,2.3474,1.9181,1.5394
2012,4,26,82.92,58.59,71.87,83.77,5.26,0,5.75,-996,8.61,20.49,0,66.79,74.51,2.4109,1.9983,1.6243
2012,4,27,84.49,64.78,73.16,66.21,11.32,0,9.63,-996,15.73,28.22,0,67.74,75.87,2.4707,2.046,1.7209
2012,4,28,75.16,52.75,65.61,79.43,4.91,1.04,0,-996,8.72,22.82,0.59,66.72,74.11,2.441,2.1092,1.7931
2012,4,29,77.02,60.04,68.42,87.11,3.38,0,3.53,-996,10.6,15.21,0.05,66.83,71.09,1.5448,2.1425,1.8239
2012,4,30,81.19,59.11,70.89,79.87,5.94,0,5.15,-996,12.46,24.94,0.36,67.8,71.67,1.5439,2.1482,1.8507
2012,5,1,83.25,60.35,72.65,75.16,7.68,0,6.8,-996,22.13,27.72,0.05,68.14,70.93,1.5513,2.1633,1.893
2012,5,2,83.16,67.03,74.14,78.02,6.86,0,10.09,-996,21.8,27.61,0,69.04,72.69,1.7076,2.1878,1.9434
2012,5,3,88.65,67.6,77.53,73.05,9.82,0,13.12,-996,17.94,27.53,0,70.17,75.48,1.9294,2.2178,1.991
2012,5,4,87.93,67.93,75.2,74.52,8.3,0,12.93,-996,13.73,15.91,0,70.38,74.23,2.0737,2.2428,2.0288
2012,5,5,89.13,67.19,78.42,68.36,11.15,0,13.16,-996,17.27,28.67,0,70.72,76.72,2.1586,2.2716,2.0661
2012,5,6,85.62,64.71,75.67,71.95,9.78,0,10.16,-996,13.92,21.28,0,71.58,77.47,2.2568,2.2992,2.1096
2012,5,7,64.99,57.74,62.01,80.6,3.67,3.63,0,-996,14.87,6.85,0,68.25,69.91,2.3645,2.335,2.1329
2012,5,8,72,46.21,59.75,61.85,7.53,5.9,0,43.24,8.71,20.89,0,65.69,68.5,2.4457,2.3603,2.1521
2012,5,9,79.59,41.82,62.02,61.59,10.13,4.3,0,37.64,5.61,27.21,0,64.68,69.96,2.5296,2.3916,2.1838
2012,5,10,80.22,49.23,64.83,59.1,10.9,0.28,0,45.87,9.61,28.22,0,65.46,71.75,2.6084,2.4254,2.2199
2012,5,11,60.8,54.46,58.71,89.69,1.72,7.37,0,-996,7.45,3.75,0.56,64.03,65.53,2.4826,2.4615,2.244
2012,5,12,70.41,51.57,61.24,88.4,2.45,4.01,0,-996,8.16,12.61,0.13,64.44,65.09,1.6305,2.4693,2.2484
2012,5,13,75.6,49.51,62.06,77.78,5.51,2.45,0,46.34,6.63,27.81,0.01,64.95,66.28,1.7133,2.476,2.2668
2012,5,14,77.5,51.13,63.36,75.6,6.44,0.68,0,-996,4.58,23.09,0,65.2,67.83,1.9082,2.496,2.29
2012,5,15,84.67,53.56,68.84,63.64,11.57,0,4.12,-996,7.04,29.92,0,66.43,71.76,2.0582,2.5203,2.3204
2012,5,16,85.89,50.16,69.01,64.28,12.01,0,3.03,-996,6.2,30.74,0,67.5,74.55,2.1774,2.548,2.3468
2012,5,17,87.24,51.53,71.95,60.2,13.63,0,4.39,-996,12.21,29.84,0.01,67.63,75.21,2.2718,2.5843,2.3764
2012,5,18,85.59,60.96,74.19,54.13,14.95,0,8.27,-996,17.71,29.07,0,68.55,76.28,2.3659,2.6245,2.4057
2012,5,19,84.81,66.87,74.71,64.4,11.09,0,10.84,-996,19.53,26.75,0.03,69.45,77.04,2.4789,2.6724,2.4353
2012,5,20,73.87,56.21,63.12,83.26,3.66,0,0.04,-996,7.85,9.4,0.8,67.19,69.74,2.2112,2.7216,2.4552
2012,5,21,80.53,56.68,66.6,75.79,6.96,0,3.6,-996,4.86,26.06,0.27,67.3,70.89,1.557,2.7528,2.4674
2012,5,22,83.08,56.41,70.77,66.51,9.95,0,4.75,-996,12.49,27.71,0,67.82,70.45,1.5686,2.7691,2.4906
2012,5,23,89.31,65.98,77.86,59.88,14.81,0,12.65,-996,22.78,29.69,0,69.34,73.79,1.7097,2.7848,2.5092
2012,5,24,86.67,65.14,76.28,69.72,10.64,0,10.9,-996,13.8,-996,0,71.22,77.06,1.9263,2.8098,2.5311
2012,5,25,87.44,70.93,79.34,72.59,10.22,0,14.19,-996,19.77,26.34,0,72.23,78.68,2.058,2.8336,2.5382
2012,5,26,88.29,72.23,79.03,68.53,11.42,0,15.26,-996,18.26,25.29,0,73.33,80.12,2.1592,2.8662,2.5417
2012,5,27,86.77,68.74,77.24,63.52,12.42,0,12.76,-996,19.03,23.78,0,72.6,78.86,2.2641,2.9134,2.543
2012,5,28,92.12,67.69,79.42,62.05,14.42,0,14.91,-996,11.81,28.52,0,73.67,81.94,2.3506,2.9847,2.5529
2012,5,29,88.92,55.81,74.02,72.2,10.39,0,7.37,-996,10.12,29.85,0.79,73.65,81.62,2.3244,3.0676,2.5614
2012,5,30,87.01,61.48,72.59,72.57,8.84,0,9.25,-996,11.39,24.84,0.02,72.08,76.17,1.5845,3.1536,2.5719
2012,5,31,76.44,50.52,65.79,68.91,7.89,1.52,0,-996,13.28,28.52,0,71.42,72.63,1.7752,3.1794,2.5857
2012,6,1,66.52,45.8,56.58,80.1,3.54,8.84,0,43.36,7.58,-996,0.02,66.78,66.65,1.9777,3.2283,2.5924
2012,6,2,85.96,51.6,68.93,76.59,7.85,0,3.78,-996,6.47,28.52,0.18,68.65,70.72,1.8956,3.2524,2.5996
2012,6,3,89.47,62.26,76.29,76.07,8.94,0,10.87,-996,10.11,25.02,0.77,72.42,74.65,1.5264,3.1606,2.6047
2012,6,4,89.51,67.51,78.05,68.48,11.52,0,13.51,-996,8.74,27.3,0,75.08,76.98,1.5165,3.069,2.603
2012,6,5,89.55,62.51,75.18,75.5,9.21,0,11.03,-996,6.69,26.52,0,75.64,78.31,1.5596,3.0617,2.5973
2012,6,6,76.15,64.74,69.45,87.46,3.25,0,5.45,-996,9.24,12.98,0.05,73.83,74.65,1.6895,3.0688,2.5933
2012,6,7,77,55.81,67.09,84.24,4.18,0,1.41,-996,7.73,19.51,0.08,72.33,72.67,1.7247,3.0878,2.589
2012,6,8,83.89,50.86,69.15,72.27,9.3,0,2.38,-996,6.41,30.6,0,72.15,75.09,1.7738,3.1022,2.5924
2012,6,9,87.3,58.35,75.1,70.07,10.79,0,7.82,-996,14.23,29.72,0,73.45,78.67,1.908,3.0996,2.5986
2012,6,10,91.35,71.6,80.53,67.76,12.88,0,16.47,-996,18.4,28.94,0,74.88,81.6,2.0165,3.1004,2.6021
2012,6,11,90.09,64.31,77.16,75.06,9.5,0,12.2,-996,9.62,20.7,0,75.45,81.36,2.0937,3.0965,2.6021
2012,6,12,84.78,61.2,72.55,70.89,9.34,0,7.99,-996,8.53,18.62,0,73.34,77.93,2.1753,3.1141,2.6051
2012,6,13,81.99,64.18,72.9,75.82,7.51,0,8.09,-996,11.09,22.48,0,73.48,78.78,2.2333,3.1284,2.6024
2012,6,14,92.01,66.79,79.63,74.29,10.67,0,14.4,-996,15.76,27.92,0,75.1,81.64,2.2779,3.1383,2.6024
2012,6,15,90.3,64.06,76.34,75.45,9.46,0,12.18,-996,10.86,28,0.08,76.67,82.83,2.3392,3.1449,2.6043
2012,6,16,91.29,68.23,76.77,78.57,7.78,0,14.76,-996,9.81,16.68,0.02,76.48,81.57,2.3997,3.1585,2.6002
2012,6,17,90.91,68.74,78.75,70.25,12.21,0,14.83,-996,13.51,27.09,0,76.58,81.97,2.4612,3.1796,2.5971
2012,6,18,91.63,68.43,80.09,64.25,14.34,0,15.03,-996,19.66,30.48,0,76.55,83.23,2.562,3.231,2.5975
2012,6,19,89.38,71.44,79.81,65.52,13.08,0,15.41,-996,21.25,29.25,0,76.83,83.87,2.6697,3.2879,2.6004
2012,6,20,89.49,72.97,79.72,67.93,12.1,0,16.23,-996,19.5,22.42,0,76.77,83.36,2.7725,3.3483,2.6068
2012,6,21,77.72,65.3,71.13,89.62,2.89,0,6.51,-996,6.88,8.79,0.77,74.76,77.35,2.0984,3.408,2.6112
2012,6,22,88.38,65.25,76.77,79.26,7.93,0,11.81,-996,5.09,22.4,0,75.66,77.92,1.6592,3.4041,2.6138
2012,6,23,95.05,69.51,82.48,62.54,16.92,0,17.28,-996,12.93,30.16,0,77.74,80.69,1.8608,3.3799,2.6163
2012,6,24,97.95,66.11,81.94,58.34,19.36,0,17.03,-996,9.25,30.68,0,78.26,83.54,2.0629,3.4003,2.6199
2012,6,25,102.04,65.61,84.04,56.92,22.5,0,18.82,-996,6.45,30.44,0,78.85,86.32,2.2038,3.4337,2.6275
2012,6,26,103.78,68.11,87.51,48.94,27.74,0,20.95,-996,8.44,30.05,0,79.73,88.19,2.3415,3.478,2.6328
2012,6,27,100.51,72.14,85.45,58.77,20.49,0,21.32,-996,12.27,29.3,0,80.37,88.61,2.5088,3.5324,2.6395
2012,6,28,101.57,66.52,85.7,48.11,25.87,0,19.05,-996,12.85,29.55,0,79.95,87.93,2.7285,3.5841,2.6501
2012,6,29,99.93,67.69,85.37,47.1,25.15,0,18.81,-996,13.77,30.27,0,79.99,88.14,2.9627,3.634,2.6702
2012,6,30,97.74,67.26,84.16,52.6,22.02,0,17.5,-996,11.83,29.93,0,80.29,88.38,3.2007,3.6718,2.6915
2012,7,1,93.36,70.83,82.04,59.54,16.89,0,17.09,-996,11.68,28.91,0,80.53,88.21,3.4193,3.6989,2.7187
2012,7,2,94.01,70.43,82.45,58.25,17.78,0,17.22,-996,14.67,26.98,0,80.17,87.52,3.5757,3.7171,2.7434
2012,7,3,97.34,75.27,85.13,48.17,23.36,0,21.31,-996,15.35,28.5,0,80.43,88.15,3.6755,3.7356,2.7738
2012,7,4,98.29,74.41,85.91,49.64,23.36,0,21.35,-996,14.54,28.46,0,80.72,88.62,3.7402,3.7519,2.815
2012,7,5,99.32,72.1,85.96,48.81,24.19,0,20.71,-996,12.18,28.57,0,81.18,89.13,3.772,3.7623,2.8571
2012,7,6,100.53,70.56,86,45.91,26.31,0,20.54,-996,8.82,27.74,0,81.53,89.66,3.8013,3.7752,2.906
2012,7,7,100.94,68.67,83.26,52.39,22,0,19.8,-996,7.27,22.11,0,81.01,88.19,3.828,3.7842,2.9533
2012,7,8,95.61,63.09,80.31,59.94,17.34,0,14.35,-996,5.14,22.18,0,80.28,87.38,3.8432,3.7935,2.9985
2012,7,9,95.94,67.26,77.33,75.61,9.81,0,16.6,-996,9.62,17.93,0.3,79.75,85.09,3.838,3.7993,3.0408
2012,7,10,91.76,69.78,77.57,75.88,9.05,0,15.77,-996,9.28,23.73,0,79.41,81.82,3.1205,3.7984,3.0746
2012,7,11,95.16,61.54,78.64,61.75,16.43,0,13.35,-996,6.46,28.69,0,79.36,84.06,3.1349,3.8009,3.1025
2012,7,12,96.33,61.29,80.43,54.51,20.3,0,13.81,-996,5.68,29.97,0,79.59,86.53,3.4234,3.8062,3.1341
2012,7,13,97.79,67.23,83.05,54.44,21.69,0,17.51,-996,7.03,28.47,0,80.23,87.87,3.6785,3.8099,3.1654
2012,7,14,99.63,67.73,83.19,55.94,21.29,0,18.68,-996,7.68,28.91,0,81.36,89.12,3.7528,3.8156,3.1857
2012,7,15,96.15,65.08,80.39,60.28,17.33,0,15.62,-996,7.91,28.45,0,81.74,88.79,3.784,3.8195,3.2068
2012,7,16,95.09,69.64,81.98,58.54,18.48,0,17.36,-996,11.59,28.32,0,81.82,88.3,3.8072,3.8219,3.2351
2012,7,17,99.86,70,84.91,50.07,23.96,0,19.93,-996,13.77,28.64,0,81.89,88.26,3.8259,3.8274,3.2629
2012,7,18,102.69,74.34,87.59,47.83,26.59,0,23.51,-996,11.37,28.73,0,82.68,89.42,3.8432,3.8331,3.2893
2012,7,19,105.08,76.86,90.04,40.45,32.56,0,25.97,-996,9.76,29.13,0,83.66,90.9,3.8593,3.8376,3.32
2012,7,20,107.38,73.74,90.82,37.59,35.93,0,25.56,-996,7.36,29.57,0,84.37,92.18,3.8748,3.8384,3.3479
2012,7,21,103.44,68.16,86.1,41.04,30.08,0,20.8,-996,7.41,30.32,0,83.67,91.03,3.8913,3.8458,3.3721
2012,7,22,102.85,68.29,87.28,46,27.51,0,20.57,-996,8.11,28.69,0,83.42,90.37,3.9023,3.8515,3.3988
2012,7,23,101.88,75.13,88.1,46.74,26.81,0,23.5,-996,12.31,27.11,0,84.07,90.35,3.9047,3.8554,3.4205
2012,7,24,101.01,75.02,87.74,46.47,26.61,0,23.02,-996,14.45,27.69,0,83.96,89.8,3.9084,3.8549,3.4393
2012,7,25,104.18,79.2,90.81,40.55,31.99,0,26.69,-996,17.14,28.01,0,84.27,90.01,3.9131,3.859,3.4589
2012,7,26,99.21,75.18,87.79,45.3,26.31,0,22.2,-996,7.91,19.32,0,84.15,89.6,3.918,3.8594,3.4746
2012,7,27,102.38,68.52,85.92,50.72,24.91,0,20.45,-996,6.34,25.27,0,84.14,89.98,3.9222,3.8629,3.4876
2012,7,28,105.33,73.6,90,42.21,32.4,0,24.47,-996,9.3,28.59,0,84.83,90.78,3.9188,3.8645,3.5026
2012,7,29,107.6,75.18,91.62,31.8,38.62,0,26.39,-996,10.02,26.99,0,85.03,91.01,3.9247,3.8666,3.516
2012,7,30,108.03,76.8,92.1,28.16,40.7,0,27.42,-996,10.39,29.11,0,85.14,91.16,3.9312,3.8698,3.5295
2012,7,31,110.44,77.56,93.87,28.68,42.84,0,29,-996,9.91,27.33,0,85.57,91.79,3.9316,3.8737,3.5451
2012,8,1,112.5,77.81,95.26,28.14,45.48,0,30.15,-996,9.26,28.24,0,86.37,92.72,3.9322,3.8782,3.5586
2012,8,2,112.12,82.65,96.82,24.32,48.27,0,32.38,-996,11.48,28.81,0,86.91,93.09,3.9343,3.8782,3.5694
2012,8,3,113.54,81.59,96.24,25.86,47.33,0,32.56,-996,14.62,28.32,0,86.87,92.5,3.9373,3.8794,3.5816
2012,8,4,109.53,78.89,94.24,33.37,40.32,0,29.21,-996,13.95,28.04,0,87.13,92.57,3.9369,3.8796,3.589
2012,8,5,96.19,70.79,81.76,55.75,18.49,0,18.49,-996,8.41,23.52,0,86.11,90.45,3.9418,3.88,3.5949
2012,8,6,103.78,66.07,84.81,47.33,25.28,0,19.93,-996,4.88,-996,0,84.83,89.61,3.946,3.8842,3.5987
2012,8,7,107.53,73.62,87.45,46.59,27.25,0,25.57,-996,8.92,20.64,0.01,84.91,89.74,3.9473,3.887,3.6082
2012,8,8,99.18,67.05,82.31,55.31,20.72,0,18.11,-996,6.26,22.35,0,83.88,87.71,3.9475,3.8904,3.6108
2012,8,9,101.95,69.69,86.43,42.69,28.99,0,20.82,-996,11.34,28.04,0,83.9,88.36,3.9499,3.8945,3.6177
2012,8,10,94.86,61.79,78.54,42.7,22.1,0,13.32,-996,8.26,26.99,0,82.75,86.33,3.9589,3.8933,3.6192
2012,8,11,96.94,53.83,78.81,39.98,24.99,0,10.39,-996,7.97,24.79,0,81.23,84.5,3.9662,3.9004,3.6258
2012,8,12,102.4,67.44,85.04,38.42,28.47,0,19.92,-996,10.7,25.84,0,82.9,86.77,3.9601,3.9017,3.6289
2012,8,13,93.76,60.31,76.63,45.92,20.05,0,12.04,-996,7.36,27.6,0,81.68,85.37,3.9664,3.9013,3.6332
2012,8,14,87.75,60.58,75.87,52.26,15.58,0,9.16,-996,12.11,13.67,0,79.48,81.27,3.9748,3.9049,3.6382
2012,8,15,99.54,64.08,82.95,56.24,20.15,0,16.81,-996,10.84,24.87,0,80.61,83.29,3.9611,3.9086,3.6418
2012,8,16,97.27,73.51,83.42,52.79,19.68,0,20.39,-996,11.96,20.78,0.02,82.03,84.88,3.9589,3.9041,3.6461
2012,8,17,89.91,62.91,75.76,43.45,18.9,0,11.41,-996,7.97,21.51,0.02,80.24,82.5,3.965,3.9043,3.6486
2012,8,18,79.86,58.35,68.92,75.81,6.3,0,4.11,-996,7.92,13.07,0.55,77.59,78.03,3.3243,3.9092,3.6498
2012,8,19,85.33,56.64,70.11,66.29,11.1,0,5.99,-996,10.46,27.73,0,75.07,75.02,2.4044,3.9176,3.6488
2012,8,20,89.19,52.79,71.74,52.04,16.73,0,5.99,-996,5.8,27.62,0,75.22,77.71,2.4237,3.9123,3.6518
2012,8,21,90.03,60.87,75.19,56.18,15.27,0,10.45,-996,6.83,24.5,0,76.9,81.03,2.4899,3.9117,3.6543
2012,8,22,89.69,54.25,74.48,60.63,14.73,0,6.97,-996,10.37,24.56,0,76.48,79.99,2.5998,3.9074,3.6518
2012,8,23,89.37,67.87,78.01,52.57,16.22,0,13.62,-996,14.51,12.38,0,75.9,78.72,2.7316,3.9074,3.6532
2012,8,24,89.02,68.88,78.06,67.41,11.59,0,13.95,-996,14.96,12.62,0.2,75.85,77.33,2.5858,3.9055,3.6536
2012,8,25,94.93,69.06,79.66,68.74,12.83,0,16.99,-996,13.46,16.87,0.92,76.42,78.13,2.3439,3.9008,3.6524
2012,8,26,91.62,67.95,77.85,75.23,10.15,0,14.78,-996,5.47,22.94,0.01,77.38,78.64,1.8202,3.8907,3.6528
2012,8,27,92.34,64.49,77.88,70.01,12.47,0,13.41,-996,6.95,25.56,0,78.34,80.02,1.8518,3.8688,3.6488
2012,8,28,92.62,61.09,75.99,61.98,14.76,0,11.86,-996,6.74,26.3,0,77.59,80.54,2.0012,3.8574,3.6441
2012,8,29,93.16,59.25,74.85,54.55,18.05,0,11.21,-996,6.16,26.01,0,76.32,80.27,2.1271,3.8525,3.6418
2012,8,30,94.87,57.69,77.26,54.42,18.51,0,11.28,-996,7.5,26,0,76.26,81.08,2.2224,3.8472,3.6405
2012,8,31,97.14,65.17,79.68,59.55,17.32,0,16.16,-996,7.12,22.63,0,77.66,83.31,2.3022,3.8315,3.641
2012,9,1,101.66,63.28,82.37,55.71,22.6,0,17.47,-996,4.44,23.47,0,78.63,84.81,2.4005,3.8172,3.6389
2012,9,2,105.17,65.88,86.28,44.99,29.49,0,20.52,-996,7.7,23.2,0,79.2,85.38,2.5424,3.8058,3.6372
2012,9,3,104.95,73.4,89.19,41.64,31.26,0,24.18,-996,9.96,24.26,0,80.9,87.3,2.7069,3.7984,3.6368
2012,9,4,105.15,68.9,87.65,42.59,29.86,0,22.03,-996,8.48,22.31,0,81.61,87.98,2.9142,3.7907,3.6323
2012,9,5,103.5,72.9,85.76,49.23,24.55,0,23.2,-996,8.85,22.04,0,82.34,88.11,3.1408,3.7899,3.6294
2012,9,6,98.46,72.9,82.93,51.22,21.3,0,20.68,-996,8.38,22.68,0,82.39,87.53,3.3886,3.7905,3.626
2012,9,7,103.84,62.94,79.24,56.47,19.11,0,18.39,-996,13.73,-996,0,81.2,85.78,3.6015,3.7964,3.623
2012,9,8,83.44,50.45,66.91,49.82,13.8,0,1.95,-996,9.17,25.82,0,77.77,80.37,3.7427,3.8099,3.619
2012,9,9,91.45,45.44,70.49,39.94,20.33,0,3.45,42.45,5.33,24.83,0,75.48,78.77,3.8092,3.8293,3.6192
2012,9,10,93.13,46.38,72.64,41.72,21.31,0,4.75,45.56,7.71,25.34,0,75.7,79.15,3.85,3.8431,3.6228
2012,9,11,93.34,58.51,77.53,35.72,23.83,0,10.93,-996,14.51,24.24,0,76.04,79.33,3.8809,3.8517,3.6266
2012,9,12,93.74,66,79.01,45.58,20.44,0,14.87,-996,14.68,23.34,0,77.41,80.84,3.8982,3.8605,3.6289
2012,9,13,77.23,56.23,60.5,83.19,3.33,0,1.73,-996,14.68,4.09,0.27,73.4,72.84,3.9005,3.8531,3.6232
2012,9,14,58.87,55.17,56.87,93.17,1.1,7.98,0,-996,11.56,4.35,0.03,68.05,64.94,3.8333,3.8556,3.6239
2012,9,15,66.7,56.19,60.51,92.65,1.48,3.55,0,-996,4.39,6.75,0.03,67.99,66.17,3.7828,3.8558,3.6292
2012,9,16,79.03,53.49,64.65,82.73,4.78,0,1.26,-996,5.01,12.4,0,68.23,67.19,3.7736,3.8539,3.6346
2012,9,17,82.78,53.74,67.5,75.93,7.43,0,3.26,-996,7.07,20.39,0.01,70.7,71.98,3.7671,3.8519,3.6351
2012,9,18,78.89,50.61,64.2,56.54,10.78,0.25,0,-996,8.12,23.29,0,70.82,73.33,3.797,3.8556,3.6386
2012,9,19,90.39,55.38,71.97,43.28,17.75,0,7.89,-996,14.37,22.96,0,69.99,73.24,3.8296,3.87,3.6386
2012,9,20,95.63,51.87,75.47,48.19,19.16,0,8.75,-996,8.08,21.63,0,72.42,76.66,3.8375,3.8745,3.6389
2012,9,21,94.14,60.76,77.11,44.16,20.98,0,12.45,-996,7.02,21.36,0,73.97,78.7,3.8504,3.8766,3.6386
2012,9,22,91.94,52.74,72.41,45.95,18.57,0,7.34,-996,7.99,21.61,0,73.29,77.56,3.873,3.8831,3.6389
2012,9,23,86.79,53.28,68.2,46.14,14.59,0,5.03,-996,7.51,19.41,0,72.43,75.68,3.8876,3.8896,3.638
2012,9,24,96.1,58.19,77.74,46.99,21.09,0,12.14,-996,13.31,18.93,0,73.13,76.77,3.9003,3.8931,3.6397
2012,9,25,94.37,61.66,79.99,48.94,20.07,0,13.02,-996,19.11,20.18,0.43,75.12,79.2,3.7449,3.8907,3.6406
2012,9,26,88.68,62.55,74.53,69.57,10.48,0,10.61,-996,12.63,18.07,2.25,73.48,73.64,2.1637,3.8715,3.6391
2012,9,27,70.12,59.47,64.94,93.06,1.54,0.2,0,-996,6.21,5.79,0.15,69.72,68.3,1.5523,2.4697,3.633
2012,9,28,76.71,57.9,67.1,89.03,3.11,0,2.31,-996,3.69,9.7,0,69.97,69.64,1.5401,1.9709,3.634
2012,9,29,68.23,64.2,66.29,96.84,0.7,0,1.22,-996,5.68,2.65,0.16,69.86,68.93,1.5486,1.8245,3.6334
2012,9,30,76.32,52,64.4,81.91,4.58,0.84,0,-996,6.93,14.19,0.2,69.58,68.39,1.5246,1.7151,3.633
2012,10,1,81.23,47.19,62.95,68.34,8.48,0.79,0,44.58,10.94,18.55,0,67.06,64.27,1.5389,1.6552,3.6321
2012,10,2,75.2,49.82,61.88,57.47,9.52,2.49,0,47.61,7.94,20.99,0,66.77,64.15,1.5857,1.6852,3.6336
2012,10,3,81.14,47.88,64.25,64.6,9.65,0.49,0,44.94,10.1,20.68,0,65.54,62.93,1.6879,1.7262,3.6319
2012,10,4,63.57,54.12,59.89,65.43,6.15,6.15,0,-996,11.65,4.67,0,64.75,61.2,1.7638,1.7712,3.6357
2012,10,5,62.53,43.47,53.24,62.31,5.42,12,0,37.86,12.22,11.63,0,62.94,59.05,1.8542,1.822,3.6325
2012,10,6,49.23,33.18,43.84,64.78,3.59,23.79,0,27.61,10.7,4.79,0,58.77,52.88,1.954,1.8738,3.6342
2012,10,7,47.52,31.19,39.61,78.08,2.07,25.65,0,23.98,5.88,6.97,0.01,56,50.06,2.0027,1.9216,3.6374
2012,10,8,64.58,28.94,47.62,64.88,5.38,18.24,0,23.01,9.84,19.37,0,55.41,51.93,2.0656,1.9648,3.6461
2012,10,9,77.02,46.08,59.54,66.19,7.22,3.45,0,40.72,12.73,18.13,0,58.43,58.41,2.1541,1.9952,3.6492
2012,10,10,69.13,42.99,57.35,54.78,8.29,8.94,0,37.99,9.26,15.66,0,59.99,60.68,2.2568,2.0209,3.6517
2012,10,11,81.32,57.27,66.89,77.91,5.33,0,4.3,-996,10.72,-996,0,62.49,64.94,2.324,2.0402,3.6531
2012,10,12,72.93,60.82,67.67,91.76,1.9,0,1.88,-996,9.22,4.05,0.77,65,66.65,1.7309,2.0317,3.6494
2012,10,13,75.79,56.07,68.28,85.27,3.31,0,0.93,-996,16.84,5.34,0.78,65.88,66.71,1.523,1.7927,3.6452
2012,10,14,77.77,49.33,63.26,55.88,10.47,1.45,0,48.17,10.53,19.38,0,63.25,61.99,1.5236,1.5515,3.6399
2012,10,15,84.49,48.13,66.31,55.14,12.63,0,1.31,46.51,10.72,18.92,0,62.19,60.69,1.5486,1.5601,3.6399
2012,10,16,80.24,53.74,67.17,63.12,9.61,0,1.99,-996,14.29,18.71,0,63.23,62.09,1.6706,1.5895,3.6368
2012,10,17,75.33,42.9,63,58.8,8.89,5.89,0,38.58,15.02,18.46,0,63.44,63.01,1.8225,1.6654,3.6348
2012,10,18,69.73,37.87,53.53,42.78,9.77,11.2,0,31.89,12.73,19.1,0,58.88,56.85,2.0063,1.7227,3.6285
2012,10,19,74.32,44.94,57.14,32.86,12.05,5.37,0,40.08,10.05,19.04,0,57.34,56.81,2.1535,1.7833,3.6315
2012,10,20,81.77,48.2,65.14,56.24,10.28,0.02,0,44.98,10.27,17.96,0,59.26,60.7,2.2633,1.8392,3.6306
2012,10,21,88.95,62.98,75.63,71.81,10.29,0,10.96,-996,16.96,17.23,0,64.11,68.22,2.3349,1.8818,3.6325
2012,10,22,82.44,64.27,72.47,70.09,8.86,0,8.36,-996,16.68,10.36,0,66.16,69.2,2.4241,1.9218,3.6285
2012,10,23,86.27,64.94,74.45,77.27,7.56,0,10.6,-996,18.33,16.87,0,67.13,70.85,2.5204,1.9611,3.6237
2012,10,24,76.51,65.91,70.95,82.4,4.75,0,6.21,-996,18.29,6.64,0,67.53,69.3,2.6334,1.995,3.6178
2012,10,25,69.44,39.91,54.03,68.82,4.38,10.32,0,32.83,18.33,14.32,0,64.39,64,2.7336,2.0256,3.6095
2012,10,26,49.89,31.21,40.04,63.47,3.41,24.45,0,22.21,15.09,15.05,0,57.66,53.53,2.8621,2.0654,3.6021
2012,10,27,51.8,21.74,36.4,64.46,3.35,28.23,0,13.62,4.92,17.79,0,54.79,50.66,2.9297,2.1019,3.6053
2012,10,28,60.28,23.73,41.72,62.31,4.75,22.99,0,18.11,5.05,16.92,0,53.94,50.85,2.9932,2.1278,3.6089
2012,10,29,65.82,33.45,48.35,53.78,6.73,15.36,0,27.2,9.66,16.57,0,54.48,52.73,3.0755,2.147,3.6108
2012,10,30,78.93,37.95,58.7,46.54,11.18,6.56,0,32.55,9.9,16.43,0,55.96,56.56,3.1734,2.1706,3.6148
2012,10,31,71.15,37.79,54.04,60.71,7,10.53,0,31.59,6.85,16.3,0,57.02,58.02,3.2791,2.1914,3.6127
2012,11,1,77.67,38.55,58.14,63.45,8.07,6.89,0,36.03,4.64,16.11,0,57.58,59.13,3.376,2.2104,3.6121
2012,11,2,84.36,50.94,67.59,51.42,13.31,0,2.65,-996,13.12,15.69,0,59.41,62.29,3.4922,2.2343,3.6106
2012,11,3,63.57,40.2,51.16,58.73,5.9,13.11,0,35.92,10.3,15.6,0,58.6,59.82,3.6089,2.2535,3.6061
2012,11,4,69.26,31.79,49.09,60.91,6.38,14.48,0,25.99,5.42,15.62,0,56.59,56.58,3.6891,2.2781,3.6032
2012,11,5,64.76,34.11,53.03,55.84,6.97,15.56,0,30.69,11.54,15.66,0,56.47,57.28,3.7439,2.3008,3.6023
2012,11,6,72.28,29.6,49.71,63.54,6.65,14.06,0,25.44,7.96,15.37,0,54.91,54.98,3.7895,2.3159,3.5994
2012,11,7,69.67,34.72,51.75,53.09,7.88,12.8,0,30.07,6.53,15.17,0,55.31,55.51,3.8217,2.3432,3.6017
2012,11,8,78.21,48.78,63.84,50.02,10.95,1.51,0,43.9,18.73,14.24,0,57.06,58.79,3.8412,2.3626,3.6023
